order_id,restaurant_name,city,order_time,delivery_time,order_value,rating,distance_km,traffic_level,payment_mode,customer_type,prep_time_min,expected_time_min,delivery_duration_min,delivery_status
988,Quick Eats,Mumbai,2024-04-11 15:16:00,2024-04-11 15:57:00,461,4.9,4.3,Medium,Card,New,18,35,41,Late
989,Quick Eats,Mumbai,2024-04-13 14:18:00,2024-04-13 15:03:00,520,4.0,3.9,Medium,Card,New,22,37,45,Late
990,Quick Eats,Pune,2024-04-09 22:09:00,2024-04-09 23:14:00,470,4.7,10.6,Medium,Wallet,Premium,17,59,65,Late
991,Royal Kitchen,Mumbai,2024-04-09 19:50:00,2024-04-09 20:43:00,274,4.6,3.0,High,Wallet,New,24,36,53,Late
992,Spice Hub,Delhi,2024-04-13 21:26:00,2024-04-13 22:17:00,536,4.1,6.0,Low,UPI,Returning,24,48,51,Late
993,Quick Eats,Pune,2024-04-10 23:08:00,2024-04-10 23:36:00,514,3.3,2.5,Medium,Card,New,10,20,28,Late
994,Royal Kitchen,Delhi,2024-04-07 16:43:00,2024-04-07 17:45:00,400,4.1,9.0,Medium,Card,New,19,55,62,Late
995,Spice Hub,Hyderabad,2024-04-03 15:36:00,2024-04-03 16:37:00,204,4.5,5.8,High,Cash,New,22,45,61,Late
996,Urban Food,Pune,2024-04-08 11:21:00,2024-04-08 12:42:00,558,3.5,9.4,High,Wallet,New,24,61,81,Late
997,Tasty Bites,Pune,2024-04-11 18:11:00,2024-04-11 19:06:00,195,3.4,7.7,Low,UPI,New,25,55,55,On-time
998,Food Palace,Pune,2024-04-04 13:18:00,2024-04-04 14:24:00,129,4.4,9.3,High,Wallet,Returning,12,49,66,Late
999,Tasty Bites,Hyderabad,2024-04-06 23:58:00,2024-04-07 01:12:00,156,3.3,11.5,Medium,Cash,New,22,68,74,Late
1000,Food Palace,Hyderabad,2024-04-12 11:24:00,2024-04-12 11:45:00,258,3.7,1.6,Low,Wallet,Returning,14,20,21,Late
1001,Urban Food,Bangalore,2024-04-10 14:37:00,2024-04-10 15:18:00,203,3.6,3.9,Low,UPI,Premium,24,39,41,Late
1002,Spice Hub,Mumbai,2024-04-14 16:38:00,2024-04-14 17:46:00,550,3.6,11.0,Low,Wallet,New,20,64,68,Late
1003,Urban Food,Bangalore,2024-04-01 21:05:00,2024-04-01 21:52:00,458,4.6,4.0,Medium,Wallet,Premium,24,40,47,Late
1004,Royal Kitchen,Delhi,2024-04-14 22:54:00,2024-04-14 23:41:00,191,4.6,5.9,Low,Wallet,Premium,23,46,47,Late
1005,Quick Eats,Bangalore,2024-04-15 20:11:00,2024-04-15 20:46:00,457,4.1,1.7,High,Wallet,Returning,13,19,35,Late
1006,Spice Hub,Mumbai,2024-04-15 20:34:00,2024-04-15 21:01:00,471,3.3,1.4,Medium,UPI,Returning,12,17,27,Late
1007,Royal Kitchen,Mumbai,2024-04-13 18:07:00,2024-04-13 19:08:00,358,3.5,11.0,Medium,Wallet,Returning,12,56,61,Late
1008,Tasty Bites,Bangalore,2024-04-05 13:32:00,2024-04-05 14:23:00,137,3.9,6.9,Low,Wallet,New,24,51,51,On-time
1009,Royal Kitchen,Bangalore,2024-04-12 16:54:00,2024-04-12 17:35:00,105,4.8,4.8,Low,Wallet,Returning,22,41,41,On-time
1010,Tasty Bites,Pune,2024-04-11 21:29:00,2024-04-11 22:02:00,142,4.4,1.2,Medium,UPI,Returning,24,28,33,Late
1011,Quick Eats,Mumbai,2024-04-08 23:17:00,2024-04-09 00:18:00,410,4.2,11.6,Low,Wallet,New,15,61,61,On-time
1012,Spice Hub,Mumbai,2024-04-09 21:25:00,2024-04-09 22:27:00,490,3.3,11.3,Low,Card,New,12,57,62,Late
1013,Spice Hub,Delhi,2024-04-06 12:13:00,2024-04-06 13:06:00,372,3.7,5.6,High,UPI,Returning,11,33,53,Late
1014,Food Palace,Bangalore,2024-04-13 18:41:00,2024-04-13 19:46:00,453,5.0,9.0,High,Cash,Premium,13,49,65,Late
1015,Tasty Bites,Bangalore,2024-04-01 10:49:00,2024-04-01 11:26:00,291,4.4,3.8,Medium,Cash,Premium,16,31,37,Late
1016,Food Palace,Mumbai,2024-04-07 10:00:00,2024-04-07 10:38:00,442,4.2,3.2,Medium,Cash,New,16,28,38,Late
1017,Spice Hub,Mumbai,2024-04-03 21:10:00,2024-04-03 22:01:00,155,4.9,6.1,Low,Cash,Premium,23,47,51,Late
1018,Tasty Bites,Delhi,2024-04-04 18:25:00,2024-04-04 19:14:00,209,3.8,7.7,Medium,UPI,Premium,13,43,49,Late
1019,Spice Hub,Delhi,2024-04-01 16:41:00,2024-04-01 17:08:00,208,3.5,2.3,Medium,Card,New,10,19,27,Late
1020,Urban Food,Mumbai,2024-04-14 14:41:00,2024-04-14 15:26:00,134,3.7,3.5,High,Cash,Premium,21,35,45,Late
1021,Food Palace,Bangalore,2024-04-08 11:45:00,2024-04-08 12:55:00,591,4.2,10.4,High,Card,Premium,15,56,70,Late
1022,Spice Hub,Hyderabad,2024-04-12 16:43:00,2024-04-12 17:39:00,189,3.4,6.8,High,Card,Premium,14,41,56,Late
1023,Royal Kitchen,Delhi,2024-04-06 10:38:00,2024-04-06 12:00:00,361,4.5,10.5,High,Wallet,New,24,66,82,Late
1024,Royal Kitchen,Mumbai,2024-04-01 19:48:00,2024-04-01 20:14:00,477,4.5,1.7,Low,Cash,New,19,25,26,Late
1025,Urban Food,Mumbai,2024-04-03 15:31:00,2024-04-03 16:21:00,292,3.3,7.0,Medium,Cash,New,16,44,50,Late
1026,Food Palace,Pune,2024-04-10 17:47:00,2024-04-10 18:32:00,262,4.1,6.0,Medium,UPI,Premium,14,38,45,Late
1027,Royal Kitchen,Pune,2024-04-14 14:48:00,2024-04-14 15:21:00,269,4.9,2.8,Low,Wallet,Premium,17,28,33,Late
1028,Tasty Bites,Mumbai,2024-04-01 20:15:00,2024-04-01 21:32:00,546,4.4,10.3,High,UPI,Premium,17,58,77,Late
1029,Urban Food,Hyderabad,2024-04-08 20:00:00,2024-04-08 20:49:00,588,3.9,6.1,Low,Card,New,25,49,49,On-time
1030,Food Palace,Pune,2024-04-03 11:11:00,2024-04-03 12:12:00,359,4.2,8.2,High,UPI,New,16,48,61,Late
1031,Spice Hub,Bangalore,2024-04-03 21:12:00,2024-04-03 21:42:00,410,4.1,1.7,Low,Wallet,Returning,23,29,30,Late
1032,Food Palace,Delhi,2024-04-08 20:12:00,2024-04-08 21:21:00,586,4.0,9.9,Medium,Card,Premium,25,64,69,Late
1033,Tasty Bites,Bangalore,2024-04-08 17:27:00,2024-04-08 18:08:00,519,4.6,1.6,High,Wallet,New,23,29,41,Late
1034,Urban Food,Pune,2024-04-14 11:48:00,2024-04-14 12:23:00,472,3.7,3.2,Medium,Wallet,Returning,14,26,35,Late
1035,Food Palace,Delhi,2024-04-05 17:18:00,2024-04-05 17:59:00,270,3.8,2.8,Medium,Wallet,Returning,25,36,41,Late
1036,Food Palace,Bangalore,2024-04-15 13:00:00,2024-04-15 14:01:00,307,4.1,9.3,Low,UPI,New,21,58,61,Late
1037,Urban Food,Bangalore,2024-04-08 14:41:00,2024-04-08 15:22:00,553,4.8,3.3,High,Card,Returning,12,25,41,Late
1038,Spice Hub,Pune,2024-04-03 13:48:00,2024-04-03 14:58:00,278,4.8,10.7,Medium,Wallet,Premium,18,60,70,Late
1039,Quick Eats,Bangalore,2024-04-01 20:24:00,2024-04-01 21:01:00,344,4.0,3.6,Medium,Card,Premium,17,31,37,Late
1040,Spice Hub,Delhi,2024-04-11 20:09:00,2024-04-11 21:30:00,175,4.6,11.8,Medium,Cash,Premium,24,71,81,Late
1041,Tasty Bites,Mumbai,2024-04-02 22:05:00,2024-04-02 22:48:00,461,3.3,1.3,High,UPI,New,22,27,43,Late
1042,Quick Eats,Pune,2024-04-03 23:27:00,2024-04-04 00:19:00,595,4.8,6.1,Medium,UPI,Returning,19,43,52,Late
1043,Quick Eats,Bangalore,2024-04-07 22:56:00,2024-04-07 23:46:00,425,4.1,6.9,High,Card,Premium,12,39,50,Late
1044,Quick Eats,Delhi,2024-04-12 13:59:00,2024-04-12 14:43:00,103,4.4,2.2,High,UPI,Returning,22,30,44,Late
1045,Food Palace,Bangalore,2024-04-02 22:44:00,2024-04-02 23:57:00,247,3.9,10.0,Medium,Cash,New,23,63,73,Late
1046,Royal Kitchen,Bangalore,2024-04-06 12:45:00,2024-04-06 13:42:00,193,4.9,9.5,Low,UPI,New,16,54,57,Late
1047,Quick Eats,Pune,2024-04-14 13:11:00,2024-04-14 13:39:00,193,4.1,3.2,Low,Wallet,Premium,11,23,28,Late
1048,Food Palace,Delhi,2024-04-11 19:06:00,2024-04-11 19:48:00,250,4.6,4.2,High,Wallet,Returning,15,31,42,Late
1049,Spice Hub,Bangalore,2024-04-02 15:01:00,2024-04-02 16:04:00,348,4.3,7.4,High,Cash,Returning,17,46,63,Late
1050,Royal Kitchen,Pune,2024-04-05 22:00:00,2024-04-05 23:01:00,208,3.9,9.8,High,Cash,New,11,50,61,Late
1051,Quick Eats,Pune,2024-04-09 22:17:00,2024-04-09 23:33:00,409,4.2,11.1,Medium,Wallet,Premium,25,69,76,Late
1052,Urban Food,Delhi,2024-04-15 15:20:00,2024-04-15 15:56:00,304,4.5,2.7,Low,Card,Premium,21,31,36,Late
1053,Urban Food,Hyderabad,2024-04-14 15:51:00,2024-04-14 16:42:00,545,3.8,9.7,Low,Cash,Returning,10,48,51,Late
1054,Royal Kitchen,Bangalore,2024-04-10 11:55:00,2024-04-10 13:07:00,288,4.8,10.4,High,UPI,New,18,59,72,Late
1055,Urban Food,Hyderabad,2024-04-07 20:12:00,2024-04-07 20:48:00,424,5.0,4.0,Low,Wallet,Premium,20,36,36,On-time
1056,Tasty Bites,Pune,2024-04-08 13:38:00,2024-04-08 14:20:00,413,3.6,2.5,Medium,Card,Premium,22,32,42,Late
1057,Spice Hub,Delhi,2024-04-11 23:44:00,2024-04-12 00:20:00,410,4.8,3.0,Low,Wallet,Returning,22,34,36,Late
1058,Food Palace,Mumbai,2024-04-08 22:05:00,2024-04-08 23:07:00,558,3.5,8.2,Medium,Cash,New,24,56,62,Late
1059,Urban Food,Pune,2024-04-09 13:15:00,2024-04-09 13:58:00,458,4.3,5.8,Low,Wallet,Premium,15,38,43,Late
1060,Spice Hub,Pune,2024-04-01 12:59:00,2024-04-01 13:35:00,212,4.8,1.9,Medium,Wallet,Premium,22,29,36,Late
1061,Royal Kitchen,Delhi,2024-04-02 20:08:00,2024-04-02 21:23:00,507,4.1,9.8,High,Wallet,Premium,25,64,75,Late
1062,Royal Kitchen,Delhi,2024-04-13 19:04:00,2024-04-13 20:26:00,566,4.0,11.6,High,UPI,Premium,20,66,82,Late
1063,Royal Kitchen,Bangalore,2024-04-04 14:07:00,2024-04-04 15:11:00,145,4.4,11.8,Medium,Wallet,New,12,59,64,Late
1064,Tasty Bites,Hyderabad,2024-04-02 19:23:00,2024-04-02 20:18:00,395,3.5,8.0,Low,UPI,Premium,20,52,55,Late
1065,Royal Kitchen,Pune,2024-04-10 18:12:00,2024-04-10 19:24:00,494,4.0,10.7,Medium,Card,New,23,65,72,Late
1066,Tasty Bites,Mumbai,2024-04-07 10:34:00,2024-04-07 11:11:00,517,3.2,2.8,Medium,UPI,New,20,31,37,Late
1067,Tasty Bites,Mumbai,2024-04-08 12:38:00,2024-04-08 13:30:00,440,4.1,7.2,Medium,Wallet,Premium,14,42,52,Late
1068,Royal Kitchen,Pune,2024-04-09 21:07:00,2024-04-09 22:17:00,524,4.8,8.9,Medium,Card,Returning,25,60,70,Late
1069,Food Palace,Bangalore,2024-04-07 10:51:00,2024-04-07 11:22:00,207,4.5,1.9,Medium,Card,Premium,14,21,31,Late
1070,Royal Kitchen,Mumbai,2024-04-14 17:46:00,2024-04-14 18:27:00,567,4.7,3.1,Medium,Cash,New,19,31,41,Late
1071,Food Palace,Pune,2024-04-07 20:30:00,2024-04-07 21:40:00,136,4.2,10.0,Medium,Wallet,Returning,22,62,70,Late
1072,Quick Eats,Delhi,2024-04-15 13:44:00,2024-04-15 14:52:00,167,3.8,8.8,High,Card,Premium,22,57,68,Late
1073,Tasty Bites,Hyderabad,2024-04-05 17:41:00,2024-04-05 18:22:00,456,4.7,6.2,Low,Cash,Premium,14,38,41,Late
1074,Urban Food,Delhi,2024-04-04 22:47:00,2024-04-04 23:23:00,471,3.8,6.1,Low,UPI,New,10,34,36,Late
1075,Quick Eats,Pune,2024-04-07 20:53:00,2024-04-07 21:29:00,282,4.7,6.4,Low,UPI,Returning,11,36,36,On-time
1076,Urban Food,Mumbai,2024-04-09 20:21:00,2024-04-09 21:14:00,421,3.5,4.7,High,Cash,New,23,41,53,Late
1077,Royal Kitchen,Bangalore,2024-04-02 13:25:00,2024-04-02 14:29:00,405,4.7,8.8,Medium,UPI,New,19,54,64,Late
1078,Food Palace,Bangalore,2024-04-14 23:41:00,2024-04-15 00:17:00,434,3.6,2.1,Medium,Cash,Returning,18,26,36,Late
1079,Urban Food,Delhi,2024-04-02 11:07:00,2024-04-02 11:39:00,400,3.8,2.6,Medium,Cash,New,17,27,32,Late
1080,Quick Eats,Hyderabad,2024-04-12 21:06:00,2024-04-12 22:01:00,347,4.5,6.0,High,Wallet,Returning,15,39,55,Late
1081,Royal Kitchen,Bangalore,2024-04-03 11:20:00,2024-04-03 12:10:00,516,4.3,8.2,Low,Card,Premium,15,47,50,Late
1082,Royal Kitchen,Pune,2024-04-14 18:50:00,2024-04-14 19:45:00,365,4.7,4.9,High,Wallet,Premium,25,44,55,Late
1083,Quick Eats,Hyderabad,2024-04-11 11:11:00,2024-04-11 12:00:00,384,5.0,6.2,High,Cash,New,15,39,49,Late
1084,Urban Food,Delhi,2024-04-03 19:13:00,2024-04-03 20:11:00,387,3.4,8.0,High,Cash,New,15,47,58,Late
1085,Tasty Bites,Pune,2024-04-09 14:23:00,2024-04-09 15:27:00,600,3.8,8.4,High,Cash,New,15,48,64,Late
1086,Royal Kitchen,Pune,2024-04-01 18:57:00,2024-04-01 20:01:00,395,3.3,8.5,Medium,UPI,Returning,24,58,64,Late
1087,Urban Food,Delhi,2024-04-09 18:13:00,2024-04-09 18:57:00,519,4.7,2.9,High,Card,Premium,13,24,44,Late
1088,Spice Hub,Mumbai,2024-04-03 14:54:00,2024-04-03 15:26:00,382,4.7,3.5,Low,Cash,New,14,28,32,Late
1089,Food Palace,Hyderabad,2024-04-03 21:39:00,2024-04-03 22:16:00,230,4.4,4.1,Medium,Card,Returning,12,28,37,Late
1090,Tasty Bites,Bangalore,2024-04-08 11:16:00,2024-04-08 12:25:00,374,4.1,8.6,High,UPI,Returning,23,57,69,Late
1091,Food Palace,Pune,2024-04-12 20:12:00,2024-04-12 21:09:00,436,3.6,4.4,High,Card,Premium,21,38,57,Late
1092,Royal Kitchen,Hyderabad,2024-04-14 12:20:00,2024-04-14 12:52:00,593,3.7,1.4,Medium,UPI,Returning,22,27,32,Late
1093,Quick Eats,Mumbai,2024-04-02 18:07:00,2024-04-02 19:13:00,268,4.9,8.2,High,Cash,Returning,23,55,66,Late
1094,Royal Kitchen,Pune,2024-04-13 14:09:00,2024-04-13 15:09:00,150,4.6,10.6,Low,Card,Returning,18,60,60,On-time
1095,Urban Food,Mumbai,2024-04-13 11:11:00,2024-04-13 12:27:00,520,4.4,9.7,High,Wallet,New,19,57,76,Late
1096,Urban Food,Pune,2024-04-10 23:18:00,2024-04-11 00:10:00,150,4.8,3.9,High,Card,Premium,18,33,52,Late
1097,Spice Hub,Mumbai,2024-04-03 15:51:00,2024-04-03 17:03:00,403,4.2,8.4,High,Card,Returning,22,55,72,Late
1098,Food Palace,Delhi,2024-04-09 21:09:00,2024-04-09 21:43:00,293,4.0,2.2,High,Cash,Premium,14,22,34,Late
1099,Quick Eats,Delhi,2024-04-11 15:45:00,2024-04-11 16:37:00,334,4.8,6.1,Low,Cash,Premium,23,47,52,Late
1100,Food Palace,Bangalore,2024-04-09 14:17:00,2024-04-09 15:09:00,425,3.9,7.0,Medium,Card,Returning,17,45,52,Late
1101,Spice Hub,Delhi,2024-04-14 11:40:00,2024-04-14 12:43:00,222,3.4,11.7,Low,Wallet,Returning,12,58,63,Late
1102,Spice Hub,Mumbai,2024-04-12 14:35:00,2024-04-12 15:15:00,446,3.3,5.6,Medium,Cash,New,10,32,40,Late
1103,Quick Eats,Mumbai,2024-04-09 20:43:00,2024-04-09 21:48:00,107,4.9,9.1,High,Wallet,Returning,13,49,65,Late
1104,Quick Eats,Mumbai,2024-04-07 21:34:00,2024-04-07 22:24:00,478,4.7,4.1,High,Cash,Premium,21,37,50,Late
1105,Royal Kitchen,Hyderabad,2024-04-08 12:43:00,2024-04-08 13:28:00,138,4.8,4.2,High,Cash,Premium,17,33,45,Late
1106,Tasty Bites,Mumbai,2024-04-07 17:24:00,2024-04-07 18:22:00,273,4.6,9.3,Low,Card,New,21,58,58,On-time
1107,Royal Kitchen,Mumbai,2024-04-05 17:18:00,2024-04-05 17:43:00,477,4.9,1.2,Medium,Cash,Returning,16,20,25,Late
1108,Royal Kitchen,Hyderabad,2024-04-15 14:59:00,2024-04-15 16:03:00,556,3.7,9.0,High,Wallet,New,11,47,64,Late
1109,Quick Eats,Bangalore,2024-04-01 19:29:00,2024-04-01 20:35:00,154,3.7,10.1,Medium,Cash,Returning,19,59,66,Late
1110,Spice Hub,Delhi,2024-04-06 10:06:00,2024-04-06 11:19:00,143,3.4,10.6,Medium,UPI,Returning,25,67,73,Late
1111,Quick Eats,Hyderabad,2024-04-02 17:00:00,2024-04-02 17:53:00,340,4.2,8.7,Low,UPI,Returning,18,52,53,Late
1112,Urban Food,Delhi,2024-04-07 12:34:00,2024-04-07 13:03:00,436,3.6,2.1,Medium,Card,Returning,13,21,29,Late
1113,Urban Food,Mumbai,2024-04-12 16:00:00,2024-04-12 16:25:00,197,4.0,1.1,Medium,UPI,Returning,16,20,25,Late
1114,Tasty Bites,Pune,2024-04-07 21:21:00,2024-04-07 21:58:00,201,4.3,4.3,Low,UPI,Returning,15,32,37,Late
1115,Urban Food,Delhi,2024-04-08 18:31:00,2024-04-08 19:17:00,484,3.7,4.3,High,Cash,Returning,14,31,46,Late
1116,Urban Food,Hyderabad,2024-04-02 11:50:00,2024-04-02 12:41:00,276,3.3,9.2,Low,Wallet,New,14,50,51,Late
1117,Quick Eats,Pune,2024-04-11 23:21:00,2024-04-12 00:22:00,345,4.7,10.9,Medium,UPI,New,10,53,61,Late
1118,Tasty Bites,Delhi,2024-04-13 16:15:00,2024-04-13 17:20:00,195,4.3,8.3,High,Wallet,New,14,47,65,Late
1119,Food Palace,Delhi,2024-04-12 13:42:00,2024-04-12 14:49:00,461,3.5,10.8,Medium,Cash,Returning,16,59,67,Late
1120,Spice Hub,Hyderabad,2024-04-14 19:40:00,2024-04-14 20:14:00,161,3.6,1.9,High,UPI,New,14,21,34,Late
1121,Food Palace,Bangalore,2024-04-04 12:27:00,2024-04-04 13:21:00,542,3.3,9.7,Low,Cash,Returning,16,54,54,On-time
1122,Spice Hub,Bangalore,2024-04-05 21:40:00,2024-04-05 22:28:00,318,5.0,7.4,Low,Wallet,Premium,17,46,48,Late
1123,Urban Food,Pune,2024-04-01 14:07:00,2024-04-01 15:16:00,582,4.1,10.4,Medium,Wallet,Premium,21,62,69,Late
1124,Tasty Bites,Bangalore,2024-04-15 10:11:00,2024-04-15 10:27:00,438,4.7,1.7,Low,UPI,Returning,10,16,16,On-time
1125,Royal Kitchen,Delhi,2024-04-08 14:58:00,2024-04-08 15:57:00,194,3.4,7.6,High,UPI,Returning,13,43,59,Late
1126,Tasty Bites,Bangalore,2024-04-05 11:06:00,2024-04-05 11:44:00,382,4.8,2.0,High,Card,Returning,10,18,38,Late
1127,Food Palace,Delhi,2024-04-13 15:47:00,2024-04-13 16:54:00,432,4.7,8.4,High,Card,Premium,21,54,67,Late
1128,Tasty Bites,Mumbai,2024-04-15 11:08:00,2024-04-15 12:13:00,400,4.2,10.7,High,Wallet,New,13,55,65,Late
1129,Royal Kitchen,Mumbai,2024-04-08 11:04:00,2024-04-08 12:04:00,471,4.0,6.7,High,UPI,Premium,20,46,60,Late
1130,Urban Food,Mumbai,2024-04-03 13:26:00,2024-04-03 14:20:00,599,4.0,4.5,High,UPI,New,18,36,54,Late
1131,Tasty Bites,Delhi,2024-04-12 11:58:00,2024-04-12 12:56:00,314,4.3,9.5,Medium,Wallet,Premium,12,50,58,Late
1132,Quick Eats,Hyderabad,2024-04-10 14:44:00,2024-04-10 15:46:00,589,4.0,10.8,Low,Cash,New,19,62,62,On-time
1133,Quick Eats,Pune,2024-04-14 16:31:00,2024-04-14 17:25:00,324,4.3,7.7,High,UPI,Premium,12,42,54,Late
1134,Quick Eats,Bangalore,2024-04-10 14:13:00,2024-04-10 14:54:00,392,4.5,7.5,Low,Wallet,Returning,10,40,41,Late
1135,Food Palace,Hyderabad,2024-04-08 18:45:00,2024-04-08 19:31:00,536,4.1,3.6,High,Cash,Premium,18,32,46,Late
1136,Food Palace,Delhi,2024-04-02 12:14:00,2024-04-02 12:41:00,120,3.9,2.1,Low,Card,Premium,17,25,27,Late
1137,Royal Kitchen,Mumbai,2024-04-05 23:50:00,2024-04-06 00:33:00,373,4.4,6.4,Low,Card,New,17,42,43,Late
1138,Spice Hub,Pune,2024-04-10 15:20:00,2024-04-10 16:29:00,168,4.3,11.5,Low,Card,Premium,18,64,69,Late
1139,Urban Food,Hyderabad,2024-04-01 20:52:00,2024-04-01 21:50:00,474,4.1,9.2,Low,Card,Returning,21,57,58,Late
1140,Tasty Bites,Mumbai,2024-04-09 20:55:00,2024-04-09 21:56:00,584,3.3,8.0,High,Card,New,13,45,61,Late
1141,Royal Kitchen,Delhi,2024-04-04 15:17:00,2024-04-04 15:55:00,328,3.9,3.8,Low,UPI,Returning,22,37,38,Late
1142,Food Palace,Bangalore,2024-04-15 17:05:00,2024-04-15 17:52:00,194,3.3,6.2,Medium,Card,New,15,39,47,Late
1143,Food Palace,Mumbai,2024-04-03 20:18:00,2024-04-03 20:48:00,553,3.7,2.5,Low,Wallet,Premium,19,29,30,Late
1144,Food Palace,Bangalore,2024-04-03 11:27:00,2024-04-03 12:42:00,596,3.8,11.7,Low,UPI,New,24,70,75,Late
1145,Urban Food,Pune,2024-04-13 22:00:00,2024-04-13 22:54:00,296,3.6,6.3,High,UPI,Premium,13,38,54,Late
1146,Spice Hub,Pune,2024-04-15 10:08:00,2024-04-15 10:52:00,173,3.7,7.7,Low,Cash,Premium,12,42,44,Late
1147,Royal Kitchen,Hyderabad,2024-04-13 11:34:00,2024-04-13 12:18:00,203,4.1,3.3,High,Cash,New,20,33,44,Late
1148,Food Palace,Bangalore,2024-04-05 15:30:00,2024-04-05 15:51:00,378,3.2,1.1,Low,Wallet,New,17,21,21,On-time
1149,Royal Kitchen,Delhi,2024-04-14 10:06:00,2024-04-14 10:49:00,361,3.3,3.4,High,Cash,New,19,32,43,Late
1150,Urban Food,Mumbai,2024-04-01 13:27:00,2024-04-01 13:56:00,435,3.8,2.2,Medium,Cash,New,14,22,29,Late
1151,Tasty Bites,Mumbai,2024-04-15 21:52:00,2024-04-15 22:57:00,156,4.2,9.8,Low,Wallet,Premium,25,64,65,Late
1152,Food Palace,Pune,2024-04-02 19:21:00,2024-04-02 20:08:00,558,3.7,6.6,Low,Card,Returning,21,47,47,On-time
1153,Spice Hub,Hyderabad,2024-04-07 18:21:00,2024-04-07 19:40:00,317,3.9,11.2,High,UPI,New,15,59,79,Late
1154,Food Palace,Delhi,2024-04-15 11:17:00,2024-04-15 11:53:00,515,4.3,2.0,Medium,Card,Returning,21,29,36,Late
1155,Royal Kitchen,Pune,2024-04-13 20:09:00,2024-04-13 20:40:00,328,3.8,2.3,Medium,Cash,New,14,23,31,Late
1156,Royal Kitchen,Bangalore,2024-04-10 16:46:00,2024-04-10 17:31:00,265,4.8,6.6,Medium,Cash,New,14,40,45,Late
1157,Food Palace,Mumbai,2024-04-06 17:27:00,2024-04-06 18:24:00,506,4.5,6.4,Medium,Wallet,Returning,23,48,57,Late
1158,Royal Kitchen,Delhi,2024-04-15 13:24:00,2024-04-15 14:45:00,373,3.4,11.9,Medium,UPI,Premium,25,72,81,Late
1159,Urban Food,Hyderabad,2024-04-02 19:45:00,2024-04-02 20:28:00,144,3.9,4.0,Medium,UPI,Returning,17,33,43,Late
1160,Food Palace,Delhi,2024-04-14 10:23:00,2024-04-14 11:22:00,571,3.9,5.6,High,Cash,New,25,47,59,Late
1161,Spice Hub,Pune,2024-04-14 23:55:00,2024-04-15 01:01:00,173,4.5,11.0,Low,Card,Returning,19,63,66,Late
1162,Quick Eats,Bangalore,2024-04-14 13:03:00,2024-04-14 13:58:00,592,3.8,7.7,High,UPI,New,14,44,55,Late
1163,Royal Kitchen,Mumbai,2024-04-01 21:27:00,2024-04-01 22:28:00,154,4.9,10.1,Medium,Wallet,Premium,11,51,61,Late
1164,Royal Kitchen,Hyderabad,2024-04-14 19:55:00,2024-04-14 20:46:00,287,3.2,10.0,Low,Cash,Returning,10,50,51,Late
1165,Food Palace,Pune,2024-04-01 19:53:00,2024-04-01 20:45:00,340,3.3,8.0,Medium,UPI,New,14,46,52,Late
1166,Royal Kitchen,Mumbai,2024-04-07 21:21:00,2024-04-07 21:53:00,156,3.3,3.8,Medium,Card,Returning,10,25,32,Late
1167,Food Palace,Pune,2024-04-13 12:32:00,2024-04-13 13:15:00,526,4.4,7.6,Low,Cash,Premium,10,40,43,Late
1168,Urban Food,Bangalore,2024-04-09 14:45:00,2024-04-09 15:18:00,239,3.9,2.3,Low,Card,Premium,23,32,33,Late
1169,Spice Hub,Hyderabad,2024-04-12 13:25:00,2024-04-12 14:13:00,300,3.9,6.0,High,Wallet,New,11,35,48,Late
1170,Food Palace,Hyderabad,2024-04-08 17:20:00,2024-04-08 18:07:00,184,4.0,2.3,High,Cash,Premium,22,31,47,Late
1171,Spice Hub,Delhi,2024-04-05 11:06:00,2024-04-05 12:08:00,498,3.3,9.3,Low,Wallet,New,21,58,62,Late
1172,Tasty Bites,Pune,2024-04-03 18:06:00,2024-04-03 18:33:00,105,3.8,1.9,Low,UPI,Returning,16,23,27,Late
1173,Tasty Bites,Mumbai,2024-04-15 10:15:00,2024-04-15 11:21:00,389,4.4,11.4,Medium,UPI,Premium,12,57,66,Late
1174,Spice Hub,Hyderabad,2024-04-01 15:05:00,2024-04-01 15:56:00,484,3.9,8.5,Medium,Wallet,New,10,44,51,Late
1175,Tasty Bites,Bangalore,2024-04-13 16:46:00,2024-04-13 17:40:00,445,3.2,7.5,Medium,UPI,Returning,14,44,54,Late
1176,Spice Hub,Delhi,2024-04-09 11:32:00,2024-04-09 12:18:00,507,4.8,8.0,Low,Wallet,Premium,10,42,46,Late
1177,Urban Food,Bangalore,2024-04-03 12:43:00,2024-04-03 13:35:00,147,4.8,7.7,Medium,Cash,Returning,12,42,52,Late
1178,Royal Kitchen,Mumbai,2024-04-11 12:49:00,2024-04-11 13:58:00,364,3.4,9.0,High,UPI,Premium,15,51,69,Late
1179,Royal Kitchen,Hyderabad,2024-04-13 12:21:00,2024-04-13 13:34:00,538,3.3,10.9,Medium,Card,Returning,21,64,73,Late
1180,Urban Food,Pune,2024-04-04 19:38:00,2024-04-04 20:23:00,421,3.5,6.9,Low,Wallet,New,14,41,45,Late
1181,Urban Food,Pune,2024-04-13 23:19:00,2024-04-13 23:52:00,148,4.0,1.1,High,Cash,New,12,16,33,Late
1182,Urban Food,Delhi,2024-04-03 11:17:00,2024-04-03 12:09:00,145,4.1,4.2,High,UPI,Returning,21,37,52,Late
